entityid,codpartidaabierta,fe,fv,plazofactura,vidafactura,daystodue,plazoconsumido,fec,fec_desde_fobs,rango_fec,lgd,pdriim,riim10,pdriim_norm,sector,tiposegmento,importe,log_importe,impacto,importe_norm,riim10_norm,score_fec,score,escala,plazo_consumido_adj
108020562.0,1.0185909000039418e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0009","0,0896",3.0,"0,2349",COMERCIO,1.0,"17,91","1,2531",0,"0,0507","0,7778","0,8","49,12",ALTA,0.3333
4830309.0,1.0185909000039906e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0013","0,0999",3.0,"0,2630",OTRAS_ACTIV_EMPR,1.0,"16,92","1,2284",0,"0,0458","0,7778","0,8","48,96",ALTA,0.3333
1578339.0,1.0185909000037843e+17,2025-07-31,,31.0,102.0,-71.0,3.2903,125.0,54.0,90-180,"0,4792","0,1198",2.0,"0,3174",OTROS_SERVICIOS,4.0,"58,66","1,7683",0,"0,1542","0,8889","0,5","46,08",ALTA,0.0
2549371.0,1.0185909000040299e+17,2025-11-06,,49.0,4.0,45.0,0.0816,-6.0,39.0,-7-0,"0,0086","0,0928",3.0,"0,2436",TRANSPORTE,1.0,"38,72","1,5879",0,"0,1180","0,7778","0,8","48,89",ALTA,0.0816
102783300.0,1.0185909000040058e+17,2025-10-31,,30.0,10.0,20.0,0.3333,34.0,54.0,30-60,"0,0064","0,09683733",3.0,"0,2547",,,"173,95","2,2404",0,"0,2489","0,7778","0,8","55,86",MUY ALTA,0.3333
3203240.0,1.0185909000038197e+17,2025-09-30,2025-10-12,71.0,41.0,30.0,0.5775,24.0,54.0,15-30,"0,1197","0,0618",4.0,"0,1590",INDUSTRIA,1.0,"20,13","1,3038",0,"0,0609","0,6667","0,85","49,40",ALTA,0.5775
1807072.0,1.0185909000037763e+17,2025-05-31,,61.0,163.0,-102.0,2.6721,156.0,54.0,90-180,"0,1077","0,0528",5.0,"0,1344",COMERCIO,2.0,"1742,4","3,2411",0,"0,4499","0,5556","0,5","45,13",ALTA,0.0
65718.0,1.0185909000037856e+17,2025-08-31,,91.0,71.0,20.0,0.7802,34.0,54.0,30-60,"0,0073","0,0402",6.0,"0,1000",TRANSPORTE,1.0,"19,36","1,2869",0,"0,0575","0,4444","0,8","42,82",MEDIA,0.7802
3424384.0,1.018590900004002e+17,2025-10-31,,50.0,10.0,40.0,0.2,14.0,54.0,7-15,"0,0036","0,0399",6.0,"0,0992",COMERCIO,1.0,"17000,75","4,2305",1,"0,6485","0,4444","0,9","59,42",MUY ALTA,0.2
4324974.0,1.018590900003966e+17,2025-10-31,,86.0,10.0,76.0,0.11630000000000001,-22.0,54.0,-30--15,"0,0004","0,039",6.0,"0,0967",COMERCIO,1.0,"1657,33","3,2194",0,"0,4455","0,4444","0,1","33,28",BAJA,0.11630000000000001
4324974.0,1.018590900003861e+17,2025-10-31,,86.0,10.0,76.0,0.11630000000000001,-22.0,54.0,-30--15,"0,0007","0,039",6.0,"0,0967",COMERCIO,1.0,"19,36","1,2869",0,"0,0575","0,4444","0,1","20,08",BAJA,0.11630000000000001
4570151.0,1.0185909000040173e+17,2025-10-31,,86.0,10.0,76.0,0.11630000000000001,-22.0,54.0,-30--15,"0,0004","0,0385",6.0,"0,0954",TRANSPORTE,1.0,"482,43","2,6834",0,"0,3379","0,4444","0,1","29,62",BAJA,0.11630000000000001
3406852.0,1.0185909000039502e+17,2025-10-31,2026-01-02,93.0,10.0,83.0,0.1075,-29.0,54.0,-30--15,"0,0049","0,0309",6.0,"0,0746",,1.0,"467,75","2,6700",0,"0,3352","0,4444","0,1","29,44",BAJA,0.1075
1567645.0,1.0185909000038546e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0008","0,0075",9.0,"0,0107",INDUSTRIA,1.0,14,"1,1461",0,"0,0293","0,1111","0,8","26,39",BAJA,0.3333
5173809.0,1.0185909000039792e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0133",9.0,"0,0266",COMERCIO,1.0,"13,9","1,1430",0,"0,0286","0,1111","0,8","26,37",BAJA,0.3333
2461562.0,1.0185909000038557e+17,2025-10-31,2026-05-01,66.0,10.0,56.0,0.1515,-10.0,46.0,-15--7,"0,0004","0,0213",8.0,"0,0484",INDUSTRIA,1.0,"24,83","1,3950",0,"0,0792","0,2222","0,25","17,29",BAJA,0.1515
3519883.0,1.0185909000039904e+17,2025-10-31,2025-05-12,35.0,10.0,25.0,0.2857,-3.0,22.0,-7-0,"0,0006","0,013",9.0,"0,0257",COMERCIO,1.0,"15,87","1,2006",0,"0,0402","0,1111","0,8","26,29",BAJA,0.2857
4332623.0,1.01859090000404e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0006","0,0101",9.0,"0,0178",COMERCIO,1.0,"13,38","1,1265",0,"0,0253","0,1111","0,8","26,26",BAJA,0.3333
3711007.0,1.018590900003873e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0082",9.0,"0,0126",OTROS_SERVICIOS,1.0,"13,31","1,1242",0,"0,0248","0,1111","0,8","26,24",BAJA,0.3333
3054469.0,1.0185909000039846e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0034","0,0062",10.0,"0,0072",COMERCIO,1.0,"44,78","1,6511",0,"0,1306","0,0000","0,8","26,17",BAJA,0.3333
4436890.0,1.0185909000038592e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,-6.0,45.0,-7-0,"0,0073","0,0087",9.0,"0,0140",OTROS_SERVICIOS,1.0,"22,85","1,3589",0,"0,0720","0,1111","0,8","26,15",BAJA,0.16390000000000002
102835106.0,1.0185909000038931e+17,2025-10-31,,30.0,10.0,20.0,0.3333,35.0,55.0,30-60,"0,0170","0,1825",1.0,"0,4886",OTRAS_ACTIV_EMPR,1.0,"14863,64","4,1721",1,"0,6368","1,0000","0,8","76,38",MUY ALTA,0.3333
5030160.0,1.0185909000037822e+17,2025-07-31,,61.0,102.0,-41.0,1.6721000000000001,96.0,55.0,90-180,"0,3137","0,1566",1.0,"0,4178",COMERCIO,1.0,"39,93","1,6013",0,"0,1206","1,0000","0,5","48,60",ALTA,0.0
109539250.0,1.0185909000040704e+17,2025-07-30,,0.0,103.0,-103.0,103.0,158.0,55.0,90-180,"0,4073","0,1505",1.0,"0,4012",INDUSTRIA,2.0,"43,9","1,6425",0,"0,1289","1,0000","0,5","48,88",ALTA,0.0
2184863.0,1.0185909000037792e+17,2025-06-30,,61.0,133.0,-72.0,2.1803,127.0,55.0,90-180,"0,2673","0,1231",2.0,"0,3264",TRANSPORTE,1.0,"167,08","2,2229",0,"0,2454","0,8889","0,5","49,18",ALTA,0.0
112170436.0,1.0185909000038157e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,35.0,55.0,30-60,"0,0682","0,108",3.0,"0,2851",INDUSTRIA,1.0,"22,75","1,3570",0,"0,0716","0,7778","0,8","53,22",MUY ALTA,0.6720999999999999
3551965.0,1.0185909000038158e+17,2025-09-30,,51.0,41.0,10.0,0.8039000000000001,45.0,55.0,30-60,"0,0110","0,1024",3.0,"0,2698",,1.0,"26,38","1,4213",0,"0,0845","0,7778","0,8","54,98",MUY ALTA,0.8039000000000001
108541915.0,1.0185909000039442e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0010","0,0999",3.0,"0,2630",COMERCIO,1.0,"16,34","1,2133",0,"0,0427","0,7778","0,8","48,85",ALTA,0.3333
3238650.0,1.01859090000386e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,4.0,55.0,0-7,"0,0075","0,0798",4.0,"0,2081",COMERCIO,1.0,"26,62","1,4252",0,"0,0853","0,6667",1,"49,54",ALTA,0.16390000000000002
3238650.0,1.0185909000038384e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,4.0,55.0,0-7,"0,0075","0,0798",4.0,"0,2081",COMERCIO,1.0,22,"1,3424",0,"0,0687","0,6667",1,"48,97",ALTA,0.16390000000000002
5137579.0,1.0185909000040187e+17,2025-10-31,,92.0,10.0,82.0,0.10869999999999999,-27.0,55.0,-30--15,"0,0030","0,0507",5.0,"0,1287",INDUSTRIA,1.0,"1874,12","3,2728",0,"0,4562","0,5556","0,1","37,23",BAJA,0.10869999999999999
4439102.0,1.0185909000039515e+17,2025-10-31,,86.0,10.0,76.0,0.11630000000000001,-21.0,55.0,-30--15,"0,0006","0,0473",6.0,"0,1194",OTRAS_ACTIV_EMPR,1.0,"108,22","2,0343",0,"0,2076","0,4444","0,1","25,19",BAJA,0.11630000000000001
2630077.0,1.0185909000040459e+17,2025-09-24,2026-05-01,103.0,47.0,56.0,0.45630000000000004,-1.0,55.0,-7-0,"0,1339","0,0405",6.0,"0,1008",CONSTRUCCION,1.0,"717,4","2,8558",0,"0,3725","0,4444","0,8","50,29",MUY ALTA,0.45630000000000004
2630077.0,1.0185909000037864e+17,2025-08-31,,122.0,71.0,51.0,0.5820000000000001,4.0,55.0,0-7,"0,2141","0,0405",6.0,"0,1008",CONSTRUCCION,1.0,"26,37","1,4211",0,"0,0845","0,4444",1,"46,36",ALTA,0.5820000000000001
2630077.0,1.0185909000040376e+17,2025-08-31,,122.0,71.0,51.0,0.5820000000000001,4.0,55.0,0-7,"0,2153","0,0405",6.0,"0,1008",CONSTRUCCION,1.0,"12,01","1,0795",0,"0,0159","0,4444",1,"44,03",MEDIA,0.5820000000000001
4570151.0,1.0185909000039702e+17,2025-10-31,,86.0,10.0,76.0,0.11630000000000001,-21.0,55.0,-30--15,"0,0004","0,0385",6.0,"0,0954",TRANSPORTE,1.0,"4849,19","3,6857",1,"0,5391","0,4444","0,1","36,46",BAJA,0.11630000000000001
4957899.0,1.0185909000040195e+17,2025-10-31,,86.0,10.0,76.0,0.11630000000000001,-11.0,65.0,-15--7,"0,0028","0,0135",9.0,"0,0271",COMERCIO,1.0,"93,33","1,9700",0,"0,1947","0,1111","0,25","17,20",BAJA,0.11630000000000001
2204821.0,1.018590900003933e+17,2025-10-31,2026-10-02,102.0,10.0,92.0,0.098,-37.0,55.0,<-30,"0,0017","0,0277",7.0,"0,0659",INDUSTRIA,1.0,"6033,83","3,7806",1,"0,5582","0,3333","0,05","32,11",BAJA,0.098
5063301.0,1.0185909000039946e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0106",9.0,"0,0192",COMERCIO,1.0,"12,71","1,1041",0,"0,0208","0,1111","0,8","26,11",BAJA,0.3333
3495176.0,1.0185909000039645e+17,2025-10-31,2026-10-01,71.0,10.0,61.0,0.1408,-10.0,51.0,-15--7,"0,0005","0,0076",9.0,"0,0110",COMERCIO,1.0,"85,89","1,9339",0,"0,1874","0,1111","0,25","17,20",BAJA,0.1408
104673523.0,1.0185909000033618e+17,2024-12-31,,31.0,314.0,-283.0,10.129,338.0,55.0,180-365,"0,8257","0,0215",8.0,"0,0489",COMERCIO,1.0,"272,75","2,4358",0,"0,2882","0,2222","0,3","24,03",BAJA,0.0
4436890.0,1.0185909000038406e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,-6.0,45.0,-7-0,"0,0073","0,0087",9.0,"0,0140",OTROS_SERVICIOS,1.0,22,"1,3424",0,"0,0687","0,1111","0,8","26,04",BAJA,0.16390000000000002
4702666.0,1.0185909000040181e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0004","0,0143",9.0,"0,0293",COMERCIO,1.0,"12,22","1,0871",0,"0,0174","0,1111","0,8","25,99",BAJA,0.3333
3456976.0,1.018590900004001e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0118",9.0,"0,0225",COMERCIO,1.0,"12,15","1,0846",0,"0,0169","0,1111","0,8","25,97",BAJA,0.3333
3013062.0,1.0185909000038637e+17,2025-10-31,2025-10-12,40.0,10.0,30.0,0.25,-2.0,28.0,-7-0,"0,0022","0,0134",9.0,"0,0268",INDUSTRIA,1.0,16,"1,2041",0,"0,0409","0,1111","0,8","25,96",BAJA,0.25
2926362.0,1.018590900003784e+17,2025-07-31,,31.0,102.0,-71.0,3.2903,127.0,56.0,90-180,"0,3194","0,2137",1.0,"0,5738",COMERCIO,1.0,"33,72","1,5279",0,"0,1059","1,0000","0,5","48,10",ALTA,0.0
113049450.0,1.018590900004076e+17,2025-09-30,,0.0,41.0,-41.0,41.0,97.0,56.0,90-180,"0,3339","0,1658",1.0,"0,4430",,,"1445,71","3,1601",0,"0,4336","1,0000","0,5","59,24",MUY ALTA,0.0
3036092.0,1.0185909000037682e+17,2025-01-31,,28.0,283.0,-255.0,10.1071,311.0,56.0,180-365,"0,8754","0,1649",1.0,"0,4405",COMERCIO,1.0,"22,6","1,3541",0,"0,0710","1,0000","0,3","42,31",MEDIA,0.0
119973587.0,1.0185909000040734e+17,2025-09-01,2025-01-09,0.0,70.0,-70.0,70.0,126.0,56.0,90-180,"0,5365","0,1615",1.0,"0,4312",,,"11,97","1,0781",0,"0,0156","1,0000","0,5","45,03",ALTA,0.0
2797696.0,1.0185909000033627e+17,2024-12-31,,31.0,314.0,-283.0,10.129,339.0,56.0,180-365,"0,9229","0,151",1.0,"0,4026",COMERCIO,1.0,"23,82","1,3769",0,"0,0756","1,0000","0,3","42,47",MEDIA,0.0
108230789.0,1.018590900003933e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0006","0,0999",3.0,"0,2630",COMERCIO,1.0,"16,29","1,2119",0,"0,0425","0,7778","0,8","48,84",ALTA,0.3333
120635706.0,1.0185909000039278e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0022","0,1035",3.0,"0,2729",,2.0,"16,03","1,2049",0,"0,0411","0,7778","0,8","48,80",ALTA,0.3333
2977141.0,1.0185909000038992e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,-4.0,47.0,-7-0,"0,0009","0,0984",3.0,"0,2589",POCA_COB,4.0,"28,11","1,4489",0,"0,0900","0,7778","0,8","48,77",ALTA,0.16390000000000002
2628281.0,1.0185909000039475e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0004","0,088",3.0,"0,2305",OTRAS_ACTIV_EMPR,6.0,"15,6","1,1931",0,"0,0387","0,7778","0,8","48,72",ALTA,0.3333
121040811.0,1.0185909000039293e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0027","0,0859",3.0,"0,2248",,,"15,5","1,1903",0,"0,0381","0,7778","0,8","48,70",ALTA,0.3333
120906232.0,1.0185909000039267e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0036","0,0967",3.0,"0,2543",,,"15,23","1,1827",0,"0,0366","0,7778","0,8","48,64",ALTA,0.3333
121040894.0,1.0185909000039208e+17,2025-10-31,,55.0,10.0,45.0,0.1818,11.0,56.0,7-15,"0,0125","0,081",4.0,"0,2114",,,"17,62","1,2460",0,"0,0493","0,6667","0,9","46,19",ALTA,0.1818
104333432.0,1.0185909000038114e+17,2025-09-30,,91.0,41.0,50.0,0.45049999999999996,6.0,56.0,0-7,"0,0038","0,07897863",4.0,"0,2059",,,243,"2,3856",0,"0,2781","0,6667",1,"58,96",MUY ALTA,0.45049999999999996
1748365.0,1.018590900003997e+17,2025-10-31,2026-05-01,66.0,10.0,56.0,0.1515,0.0,56.0,0,"0,0011","0,0626",4.0,"0,1612",INDUSTRIA,1.0,"1702,68","3,2311",0,"0,4478","0,6667","0,95","60,59",MUY ALTA,0.1515
9200555.0,1.0185909000039925e+17,2025-10-31,,91.0,10.0,81.0,0.1099,-25.0,56.0,-30--15,"0,0012","0,0592",5.0,"0,1519",,,"166,07","2,2203",0,"0,2449","0,5556","0,1","30,06",BAJA,0.1099
4159159.0,1.0185909000039475e+17,2025-10-31,2026-10-01,71.0,10.0,61.0,0.1408,-5.0,56.0,-7-0,"0,0035","0,0503",5.0,"0,1276",INDUSTRIA,1.0,"350,2","2,5443",0,"0,3100","0,5556","0,8","48,68",ALTA,0.1408
4040709.0,1.018590900003965e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,5.0,56.0,0-7,"0,0011","0,0475",5.0,"0,1199",OTRAS_ACTIV_EMPR,1.0,"1353,45","3,1314",0,"0,4278","0,5556",1,"57,52",MUY ALTA,0.16390000000000002
2638961.0,1.0185909000039738e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-10.0,56.0,-15--7,"0,0042","0,0443",6.0,"0,1112",TRANSPORTE,1.0,"2319,52","3,3654",0,"0,4748","0,4444","0,25","37,88",BAJA,0.1316
2638961.0,1.0185909000040205e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-10.0,56.0,-15--7,"0,0119","0,0443",6.0,"0,1112",TRANSPORTE,1.0,"118,22","2,0727",0,"0,2153","0,4444","0,25","29,05",BAJA,0.1316
2638961.0,1.0185909000040205e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-10.0,56.0,-15--7,"0,0119","0,0443",6.0,"0,1112",TRANSPORTE,1.0,"90,75","1,9578",0,"0,1922","0,4444","0,25","28,27",BAJA,0.1316
2638961.0,1.0185909000038586e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-10.0,56.0,-15--7,"0,0153","0,0443",6.0,"0,1112",TRANSPORTE,1.0,"42,85","1,6320",0,"0,1268","0,4444","0,25","26,04",BAJA,0.1316
2630077.0,1.0185909000040459e+17,2025-09-24,2026-05-01,103.0,47.0,56.0,0.45630000000000004,0.0,56.0,0,"0,1686","0,0405",6.0,"0,1008",CONSTRUCCION,1.0,"174,36","2,2414",0,"0,2492","0,4444","0,95","49,55",ALTA,0.45630000000000004
5277736.0,1.0185909000040093e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,-12.0,39.0,-15--7,"0,0004","0,0073",9.0,"0,0102",INDUSTRIA,1.0,"78,61","1,8955",0,"0,1797","0,1111","0,25","17,17",BAJA,0.16390000000000002
3401841.0,1.0185909000038634e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,-4.0,47.0,-7-0,"0,0031","0,0123",9.0,"0,0238",COMERCIO,1.0,"20,85","1,3191",0,"0,0640","0,1111","0,8","25,88",BAJA,0.16390000000000002
4865689.0,1.0185909000038122e+17,2025-09-30,,117.0,41.0,76.0,0.3504,-20.0,56.0,-30--15,"0,0015","0,0205",8.0,"0,0462",COMERCIO,1.0,"753,83","2,8773",0,"0,3768","0,2222","0,1","25,95",BAJA,0.3504
4865689.0,1.0185909000038122e+17,2025-09-30,,117.0,41.0,76.0,0.3504,-20.0,56.0,-30--15,"0,0015","0,0205",8.0,"0,0462",COMERCIO,1.0,"688,66","2,8380",0,"0,3689","0,2222","0,1","25,68",BAJA,0.3504
4332623.0,1.0185909000040416e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0006","0,0101",9.0,"0,0178",COMERCIO,1.0,"11,2","1,0492",0,"0,0098","0,1111","0,8","25,73",BAJA,0.3333
4965898.0,1.0185909000039736e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0056","0,0095",9.0,"0,0162",OTRAS_ACTIV_EMPR,1.0,"10,96","1,0398",0,"0,0079","0,1111","0,8","25,67",BAJA,0.3333
2529042.0,1.018590900004018e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-5.0,15.0,-7-0,"0,0012","0,011",9.0,"0,0203",COMERCIO,1.0,"10,85","1,0354",0,"0,0070","0,1111","0,8","25,64",BAJA,0.3333
2967100.0,1.0185909000040413e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0013","0,0137",9.0,"0,0276",COMERCIO,1.0,"10,7","1,0294",0,"0,0058","0,1111","0,8","25,60",BAJA,0.3333
3783064.0,1.0185909000040146e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0044","0,0127",9.0,"0,0249",COMERCIO,1.0,"10,62","1,0261",0,"0,0052","0,1111","0,8","25,58",BAJA,0.3333
119227262.0,1.0185909000039902e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0008","0,0943",3.0,"0,2477",,,"15,21","1,1821",0,"0,0365","0,7778","0,8","48,64",ALTA,0.3333
4121297.0,1.0185909000033605e+17,2024-11-30,,61.0,345.0,-284.0,5.6557,341.0,57.0,180-365,"0,8093","0,1789",1.0,"0,4787",COMERCIO,1.0,"41,47","1,6177",0,"0,1239","1,0000","0,3","44,11",MEDIA,0.0
116797289.0,1.0185909000040757e+17,2025-09-30,,0.0,41.0,-41.0,41.0,98.0,57.0,90-180,"0,3005","0,1787",1.0,"0,4782",,,"666,93","2,8241",0,"0,3661","1,0000","0,5","56,95",MUY ALTA,0.0
119675460.0,1.0185909000040776e+17,2025-09-30,,0.0,41.0,-41.0,41.0,98.0,57.0,90-180,"0,5056","0,1713",1.0,"0,4580",,,"20,85","1,3191",0,"0,0640","1,0000","0,5","46,68",ALTA,0.0
3938313.0,1.018590900003946e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0037","0,1023",3.0,"0,2696",COMERCIO,1.0,"14,96","1,1749",0,"0,0350","0,7778","0,8","48,59",ALTA,0.3333
5030160.0,1.0185909000038403e+17,2025-10-09,2025-09-12,61.0,32.0,29.0,0.5246,28.0,57.0,15-30,"0,0834","0,1566",1.0,"0,4178",COMERCIO,1.0,"329,12","2,5174",0,"0,3045","1,0000","0,85","68,15",MUY ALTA,0.5246
114131035.0,1.0185909000033374e+17,2024-12-02,2024-02-12,0.0,343.0,-343.0,343.0,400.0,57.0,>365,"0,8331","0,1505",1.0,"0,4012",,,500,"2,6990",0,"0,3410","1,0000","0,15","48,04",ALTA,0.0
2608157.0,1.018590900003361e+17,2024-11-30,,30.0,345.0,-315.0,11.5,372.0,57.0,>365,"0,8292","0,1414",2.0,"0,3763",COMERCIO,1.0,"152,46","2,1832",0,"0,2375","0,8889","0,15","40,86",MEDIA,0.0
104750052.0,1.0185909000038763e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0843",3.0,"0,2204",COMERCIO,1.0,"14,88","1,1726",0,"0,0346","0,7778","0,8","48,58",ALTA,0.3333
109985885.0,1.018590900003959e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0008","0,0886",3.0,"0,2322",COMERCIO,2.0,"14,41","1,1587",0,"0,0318","0,7778","0,8","48,48",ALTA,0.3333
4392098.0,1.018590900003778e+17,2025-06-30,,30.0,133.0,-103.0,4.4333,160.0,57.0,90-180,"0,3562","0,1334",2.0,"0,3545",EXCLUIDA,4.0,"16,49","1,2172",0,"0,0435","0,8889","0,5","42,31",MEDIA,0.0
8008571.0,1.0185909000038909e+17,2025-10-31,,30.0,10.0,20.0,0.3333,37.0,57.0,30-60,"0,0127","0,1103",3.0,"0,2914",INDUSTRIA,1.0,"23,74","1,3755",0,"0,0753","0,7778","0,8","49,96",ALTA,0.3333
2971197.0,1.0185909000040747e+17,2025-09-05,2025-05-09,0.0,66.0,-66.0,66.0,123.0,57.0,90-180,"0,4805","0,1086",3.0,"0,2868",HOSTELERIA,1.0,"17,82","1,2509",0,"0,0503","0,7778","0,5","38,88",BAJA,0.0
4063342.0,1.0185909000039333e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-8.0,58.0,-15--7,"0,0459","0,0849",3.0,"0,2221",OTRAS_ACTIV_EMPR,1.0,"65,69","1,8175",0,"0,1640","0,7778","0,25","38,31",BAJA,0.1316
4063342.0,1.0185909000039333e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-8.0,58.0,-15--7,"0,0459","0,0849",3.0,"0,2221",OTRAS_ACTIV_EMPR,1.0,"55,26","1,7424",0,"0,1490","0,7778","0,25","37,80",BAJA,0.1316
111270347.0,1.018590900004018e+17,2025-10-31,,55.0,10.0,45.0,0.1818,-9.0,36.0,-15--7,"0,0004","0,0999",3.0,"0,2630",TRANSPORTE,1.0,"45,12","1,6544",0,"0,1313","0,7778","0,25","37,70",BAJA,0.1818
104333432.0,1.0185909000038304e+17,2025-09-30,,91.0,41.0,50.0,0.45049999999999996,7.0,57.0,0-7,"0,0038","0,07897863",4.0,"0,2059",,,"88,3","1,9460",0,"0,1898","0,6667",1,"55,96",MUY ALTA,0.45049999999999996
104333432.0,1.0185909000038307e+17,2025-09-30,,91.0,41.0,50.0,0.45049999999999996,7.0,57.0,0-7,"0,0038","0,07897863",4.0,"0,2059",,,"85,85","1,9337",0,"0,1874","0,6667",1,"55,88",MUY ALTA,0.45049999999999996
104333432.0,1.018590900003808e+17,2025-09-30,,91.0,41.0,50.0,0.45049999999999996,7.0,57.0,0-7,"0,0038","0,07897863",4.0,"0,2059",,,84,"1,9243",0,"0,1855","0,6667",1,"55,81",MUY ALTA,0.45049999999999996
104333432.0,1.0185909000038304e+17,2025-09-30,,91.0,41.0,50.0,0.45049999999999996,7.0,57.0,0-7,"0,0039","0,07897863",4.0,"0,2059",,,"67,74","1,8308",0,"0,1667","0,6667",1,"55,17",MUY ALTA,0.45049999999999996
104333432.0,1.0185909000040112e+17,2025-10-31,,92.0,10.0,82.0,0.10869999999999999,-25.0,57.0,-30--15,"0,0018","0,07897863",4.0,"0,2059",,,"2244,48","3,3511",0,"0,4719","0,6667","0,1","41,43",MEDIA,0.10869999999999999
104333432.0,1.0185909000040102e+17,2025-10-31,,92.0,10.0,82.0,0.10869999999999999,-25.0,57.0,-30--15,"0,0024","0,07897863",4.0,"0,2059",,,"1043,44","3,0185",0,"0,4052","0,6667","0,1","39,16",MEDIA,0.10869999999999999
104333432.0,1.0185909000040102e+17,2025-10-31,,92.0,10.0,82.0,0.10869999999999999,-25.0,57.0,-30--15,"0,0028","0,07897863",4.0,"0,2059",,,"456,8","2,6597",0,"0,3331","0,6667","0,1","36,71",BAJA,0.10869999999999999
1748365.0,1.018590900003997e+17,2025-10-31,2026-05-01,66.0,10.0,56.0,0.1515,1.0,57.0,0-7,"0,0019","0,0626",4.0,"0,1612",INDUSTRIA,1.0,"39,82","1,6001",0,"0,1204","0,6667",1,"50,61",MUY ALTA,0.1515
110602203.0,1.0185909000040464e+17,2025-10-21,,96.0,20.0,76.0,0.20829999999999999,-19.0,57.0,-30--15,"0,0009","0,06",5.0,"0,1541",,,"630,8","2,7999",0,"0,3613","0,5556","0,1","35,00",BAJA,0.20829999999999999
2120242.0,1.0185909000040214e+17,2025-10-31,,76.0,10.0,66.0,0.1316,-9.0,57.0,-15--7,"0,0221","0,0596",5.0,"0,1530",INDUSTRIA,1.0,"95,26","1,9789",0,"0,1964","0,5556","0,25","32,08",BAJA,0.1316
4593652.0,1.0185909000038136e+17,2025-09-30,2026-10-01,102.0,41.0,61.0,0.402,-4.0,57.0,-7-0,"0,0059","0,057",5.0,"0,1459",INDUSTRIA,1.0,"39262,32","4,5940",1,"0,7215","0,5556","0,8","65,28",MUY ALTA,0.402
4593652.0,1.0185909000038136e+17,2025-09-30,2026-10-01,102.0,41.0,61.0,0.402,-4.0,57.0,-7-0,"0,0063","0,057",5.0,"0,1459",INDUSTRIA,1.0,"24378,1","4,3870",1,"0,6799","0,5556","0,8","63,87",MUY ALTA,0.402
